userId,username,totalPoints
15885448,"nanakura rin",24.810458
10878651,"QAWSEDRFTGYHUJI",24.791753
5151731,"skilledez",24.774123
14733785,"dawza",24.759592
251683,"Musty",24.545686
3314158,"Zeklewa",24.312891
3261991,"239hachiman",24.239312
17192419,"Lineu",24.103852
19048,"Froslass",24.067176
11141578,"Emilbus",23.875322
14764185,"Mike Tyson",23.747009
15273964,"turqqis",23.732220
9093634,"Eskalade",23.574285
12805967,"Lukiii",23.478808
18373966,"Okinari",23.469112
33843286,"Toshino Kyouko",23.359417
7205256,"TheNexusGamer",23.133231
10121815,"Deeline",23.102848
14873904,"Woodsiee",22.930957
15676983,"Uma Rice Shower",22.930957
15919161,"abku stupid",22.885932
11377894,"-hiro",22.737135
4309566,"Drox",22.673686
10527116,"Wintertime",22.659497
3595282,"Jyuifty",22.620202
9138046,"Tokii",22.599359
14623152,"stumphole145",22.492108
15173952,"BATBALL",22.472753
10290012,"ssubinism",22.375508
21893727,"TSM L9 KEDI",22.265508
22202067,"ijik",22.247064
8645133,"pedeko",22.128774
11895642,"furry viada",22.123091
9049282,"[RUE]Clamati",22.023621
7790974,"Ryzeren",22.023621
7009485,"BadAimBoi",22.003663
17031854,"Homura--",21.899893
10951913,"fleuphy",21.721242
9665206,"kirby mix",21.702343
7629976,"asta is cute",21.606967
8369887,"fruit cup",21.458835
12790479,"shadow modico",21.453508
6327638,"Twilight",21.401741
14447878,"Lujeol",21.370085
11091594,"Thatnoobguy",21.339962
10111132,"capybaras",21.017085
9393446,"Zydan",20.877200
8644272,"snailsmcgee",20.845022
8840177,"Martinplior",20.689721
15908646,"soopie",20.469524
9184180,"iblue",20.324427
14664996,"Blemishki",19.868286
11969374,"deit",19.849506
12379868,"Lex_Al",19.758201
4519494,"Spinesnight",19.705884
11829390,"sakuraskip",19.646153
6507634,"NEOBLAZER23",19.509550
1561659,"[Mashiro]",19.508124
15995866,"Haelstrom",19.507623
8291141,"egaSyeliR",19.433148
22512149,"Phantom-101",19.331039
8211340,"flubb",19.330605
14731375,"-Lookz-",19.313346
12369067,"alideee",19.313346
11878480,"pomidor0033",19.313346
13786042,"Bonnet",19.313346
12598411,"Donny",19.313346
33563170,"Cafea_",19.250064
1195423,"[KOR]Kosaki",19.212697
12563077,"02171",19.202085
9331403,"karomi",19.191344
18323396,"golem de caca",19.119094
18195677,"esq",19.119094
21467110,"Fadi_",19.116858
4940222,"Lenzo",18.961391
18413177,"Bonc",18.936501
8775024,"Karuna",18.927409
9505131,"Dezku",18.783844
11184264,"Applett",18.717561
14041375,"yenator07",18.703006
4904410,"Charles Leclerc",18.703006
10746970,"Sawitar",18.703006
9024016,"evill",18.694179
12482253,"Danini",18.684396
3069354,"DanyL",18.622051
21877230,"Darnix",18.617665
3043603,"kablaze",18.617652
11854446,"Markrum",18.557461
10778848,"cheeeeto",18.516449
4637369,"Petit",18.472302
16485917,"verfex",18.401217
11417993,"Jarran",18.368585
24409289,"Choofy",18.338886
11137273,"SparxieFan333",18.202480
9316213,"NovatoKing",18.198720
13596160,"gheanfoil",18.154092
10630191,"AwesomeBrewski",18.104338
11037250,"Bae Joohyun",17.967195
7969090,"SkunkPunk",17.967195
8591929,"permiss",17.915833
13954392,"ValueOrBluff",17.812442
11860256,"amefuri",17.812386
20963631,"Dumb-Andy",17.773344
16396650,"Ayamaki",17.745140
9086565,"Kosiarek",17.737711
6787940,"Cole Cassidy",17.685088
1777162,"firebat92",17.668074
12620242,"Kyulke",17.628883
30158628,"Yennecilia",17.601039
9330240,"Rellay",17.577771
16227745,"F2X",17.509593
12231397,"plee",17.455536
21977496,"Ichinose-Honami",17.449659
12274213,"Milifa Lunaria",17.440268
6571991,"Arz3",17.303724
8558031,"dejiz",17.291177
15427656,"MyAimPeeps",17.277226
754792,"koral",17.266949
23592892,"Lucio101",17.105752
12571145,"120-cell",17.074360
9508600,"wukioh",17.061898
7371294,"WhatSkill",16.786262
12163190,"Aroph",16.762894
29676811,"danib0k",16.727251
16349058,"Chechill",16.727251
15273979,"Kumeri",16.727251
10481416,"ianski",16.727251
8244635,"Hecatia",16.727251
4696315,"Skyrovania",16.693400
15499869,"KhoiH",16.661077
12760743,"A N T O N I O",16.516028
14878652,"AlefGdxD",16.413623
12777806,"Vivaru",16.403212
8359561,"StelLive",16.398778
6920104,"PotJohn Nutella",16.323693
12024659,"RuHo",16.261295
2571893,"mithew",16.261295
12959983,"antonyw",16.097412
11322583,"_Nova",16.031358
10981997,"Nekoyase",15.981223
6661913,"AstroFP",15.941149
5391728,"Inverse",15.930715
17490131,"SilvDoge",15.930715
6524603,"Freezd",15.910466
2569683,"MblLO",15.828227
10822717,"Accelerator",15.737662
16619872,"lakemealy3",15.737662
10870272,"QwQ",15.737662
32972291,"Torusama",15.632022
15803625,"twennity",15.375452
11562243,"Leonard H",15.352405
8880920,"ruyu",15.329493
11967146,"Hunter Thompson",15.117866
11885405,"xan_ly",15.010032
3478883,"Aristia",14.952088
2565902,"MoeYandere",14.884756
21344890,"Kafelek123",14.877461
8503380,"KRISSSSSCHHHHH",14.821561
9830628,"gusniki",14.547814
5309981,"Mouse Player",14.342984
13514678,"MordeyMay",14.245238
14388839,"GabberSS",14.205288
11119010,"lizzzil",14.186984
7165477,"Ryuzaki",14.153773
9747255,"Fobxx",14.121132
16816141,"GabiBoltZ",14.001773
24903888,"Ayden2008k",13.979601
20469191,"tzuyang",13.958982
13939418,"Jayzx53",13.958982
18047677,"TTembelic",13.958982
14035920,"Rikuima",13.923730
14711593,"doxxsan_",13.820745
15213233,"gay fox",13.771672
10349559,"melwem",13.748679
6502403,"Lilily",13.673856
8195473,"cyo",13.632538
5104320,"SeeL",13.572501
10021506,"mqno",13.566893
17857268,"[MG]Luciano",13.566893
5712451,"tomadoi",13.519121
16329318,"Furudo Erika",13.454151
11984937,"RafaelXDP",13.431926
4253615,"zubs",13.419237
9397144,"[RyuTell]",13.418764
7908994,"dlwlrma-",13.396855
13214651,"Cellinia",13.361914
16016295,"HyunminBak",13.294269
4742068,"- e - v - b-",13.294269
7154358,"Cuckweezy",13.166068
12498437,"lightingloyz",13.144236
12563182,"Threegs",13.134327
6142837,"NoSin",13.133778
13788492,"ThanosPortal",13.133778
18284065,"Oscar con boina",13.133778
4014850,"lgbb",13.133778
12032130,"Sepid",13.074573
11918602,"mabayu",13.072085
8236827,"Fumatsu",13.071359
6293158,"ConsumerOfBean",13.017808
13484344,"Nakano",12.700439
419954,"Regou",12.660452
11461810,"kagiura",12.625261
7537133,"bailie",12.621165
17331224,"EPILEFii",12.572066
14959508,"Lantis",12.543358
3145033,"HUNDUR",12.508360
17949915,"dados123",12.508360
18441629,"aim1trick",12.508360
7068158,"JapWhite",12.508360
2003326,"emilia",12.453514
16129459,"Squid Game",12.377445
6830745,"DaHuJka",12.332483
3204677,"Vvn",12.159182
7764237,"csaba21123",12.058048
8058206,"GoldenMine",12.046330
18827585,"Loosay",12.046330
4780986,"Smarteyy",11.942898
4458239,"ampy",11.931448
11399181,"AVICE AURA",11.928361
12762744,"Toilet Player",11.910972
15475797,"FUNKYKONG",11.854642
1458932,"KyoouN",11.771859
14100781,"hav",11.747606
9327220,"Zhamso",11.743692
13471072,"tacogordo777",11.743692
10601725,"Senzek",11.655559
9578404,"roliy",11.649122
8987016,"FDX",11.649122
3139364,"Joseph Jostar",11.557474
4415285,"El Condor Pasa",11.518820
20761711,"chicken_67",11.489241
3543130,"Michni",11.478103
4426728,"-Dreamless",11.472695
10499827,"Oosha",11.472695
9323821,"hedayo",11.472695
18604347,"Chamqp",11.453466
12739835,"villix",11.406461
12701607,"noncycle",11.356539
7776967,"relrel",11.217408
20811939,"iweezz",11.186659
12344576,"Fun Fact",11.184469
15658574,"ratbutbuff",11.090604
7192129,"Gasha",11.070505
14506326,"Pittinger",11.027615
17676662,"paulthebest",11.021764
16928887,"tohkan",10.988301
9980174,"sophills",10.794352
8195972,"kwotaq",10.598585
11221025,"MintBlue_",10.505847
6806754,"Ashdoll",10.498406
9832900,"Suunr1ze",10.486520
14067834,"n0 head",10.467946
19622020,"fishyO",10.467946
4185400,"-Nenu-",10.445412
18504521,"ncrohawk",10.436765
3010281,"Soba Noodles",10.361787
31793093,"nitystarex",10.256685
4733121,"Kariyu",10.132401
4279650,"5joshi",10.078478
11311597,"Viridin",9.998482
6583413,"Hraunfellsvatn",9.998482
11596326,"imissher",9.997789
9809910,"Firo_SF",9.932833
12288389,"Petirabi",9.924023
1887616,"Lexalia",9.917766
9039174,"Def3nderFV",9.914487
11607790,"Chzaron",9.909701
19514891,"Kauwgom Hoer",9.767750
16436446,"Lunasa",9.688566
16395194,"Taylan_",9.647671
3099689,"Xilver15",9.627555
8758104,"Stravez0r",9.625709
17706086,"reshamen",9.598550
15761757,"Vaychi",9.598550
11776859,"quickscope yuri",9.591273
18323282,"Goobie",9.575569
4981809,"alimentaire",9.462541
4033022,"blejd",9.452182
9858112,"AdonisXVIII",9.444279
3973474,"follon",9.404505
10384194,"somethingcooll",9.404505
11115071,"Lantic",9.404505
9321674,"Orkay",9.393540
3673575,"4a463a77de8f1b5",9.319497
15454062,"-Hatsune Miku",9.318144
5155680,"VilaZ",9.257233
7211425,"Frane",9.193708
18340818,"toay",9.167341
8432708,"uminekl",9.156619
13310147,"Uzumaki",9.137820
13480145,"movement",9.071738
4752123,"Remyuu",9.063869
23280447,"hosesan1020",9.049764
11129034,"Spektre",8.911806
16905329,"Mariskiy Modnik",8.860648
15858332,"Steak Beef",8.855976
39571761,"wesbeast",8.845845
11305398,"Pancho",8.814367
15086625,"Antolions",8.770465
4384207,"DigitalHypno",8.755107
6667041,"Dafonz",8.755107
7374212,"Dream Journey",8.755107
243917,"val0108",8.726858
8935379,"Slenderman",8.673411
7657761,"Voss",8.623570
4460587,"Edviskrc",8.619563
23466979,"Swipy",8.601044
17994125,"kulerbruh",8.601044
4653583,"NO37",8.555818
4291505,"TheRainHome",8.533977
14258938,"radicallad",8.490411
6523879,"LLIaBKa",8.398450
30515363,"AlexusChristus",8.381911
13865320,"milosz kitten",8.361011
15195364,"hollowknees",8.267794
13013277,"Laserente",8.212924
10779632,"heroiskawaii",8.191470
16660532,"Guhh",8.191470
10625283,"Enumi",8.175744
10735379,"SHEKERANDO",8.124496
13223964,"Martin Euchner",8.124219
5079282,"Ahrome",8.084599
19430137,"AlexBelea",8.025286
1874761,"hallowatcher",8.014754
7081596,"Bomilk",7.992134
17117482,"Pabloniichan",7.947101
35308757,"duerpv4",7.902812
12762980,"Namotzu",7.902132
954557,"EmertxE",7.822176
10676766,"Naylicia",7.822176
11025519,"Oguri Cap",7.815916
26352046,"lilybannanas9",7.797833
4166621,"awawa",7.785630
11610772,"MakiDonalds",7.780172
19241975,"GamerPro3000",7.690976
11582986,"Kyube",7.663305
11078815,"CRIMEA",7.640389
18345293,"Dessiderium",7.637782
14563346,"Chuckasinbeef",7.624081
20461077,"MidC",7.584725
17454289,"podlu",7.572003
9863870,"Sieu Phan Dong",7.469132
12148238,"Timur",7.469132
10973116,"Miguen",7.469132
13481549,"NelicMies322",7.469132
4857328,"KagaSumire",7.469132
9929781,"EvilGamings",7.392812
6264206,"kemdaosa",7.335747
6440158,"Misumena",7.304222
4879380,"mule kick",7.262635
7869036,"TomoChen",7.260654
3876402,"FlySlime",7.260654
9548473,"darkyn",7.242443
12482781,"Wisoven",7.230894
14787295,"Meower",7.215422
10754709,"perich",7.211746
15334533,"Daldor",7.186914
5586567,"Distracted",7.186308
7449949,"Vivlos",7.186308
4580287,"mode",7.186308
10172044,"Mokha",7.186308
6297102,"Derin",7.186308
14806365,"chests",7.156784
7361767,"Woodzy",7.146759
21164746,"IVIrBlaze",6.986425
17465623,"yandax",6.926981
1558603,"MouseEasy",6.920329
1545031,"NerO",6.853142
16197865,"Supernye",6.808965
2035254,"Kalanluu",6.766382
7948169,"Altrax",6.617565
8617810,"Reimedd",6.607713
6787898,"Judani",6.549618
9218026,"flag",6.520314
575795,"a12456",6.500505
12521607,"-Masta-",6.500505
12403742,"what about me",6.500505
4797389,"Abraham",6.433823
27345161,"Ahshi",6.422477
19006618,"connorr",6.416598
5132353,"[ Nano ]",6.263316
15587374,"ULTRABAYMAX1562",6.237731
5312766,"mosvannen",6.237731
18296748,"NAVY",6.237731
14264961,"iisobeyan",6.237731
13831265,"WhitePixel_",6.236185
6014327,"lovetap",6.233032
9211305,"OctopuSSX",6.141870
14033569,"dantedel221",6.141870
20285591,"rlsc1109",6.132838
6282195,"aether realm",6.105671
4399129,"mokia-",6.099719
5718575,"Shiv",6.080039
757783,"Garalulu",6.065955
9892525,"craizer",6.061108
10099005,"slynna",6.061108
10507407,"Nymphe",6.025978
7865570,"Cassiel",6.010247
5791401,"lolol234",5.998698
20460272,"-Spec",5.998112
11034873,"Menoji",5.909570
17792223,"miinr",5.869564
13249394,"Rinyeki",5.862763
7166246,"axon da gangsta",5.847901
13959253,"Zucchiniii",5.838011
10434787,"CharleLee",5.821554
23205272,"scug",5.815170
12585048,"SurvivorX4",5.794069
1341421,"Shizuru-",5.785113
15643196,"NekomitoOsu",5.772484
6737943,"Dynamic",5.772484
14095512,"Piotre13",5.713046
32036751,"JabuKa",5.665350
7544766,"kamehameha0",5.655557
19341539,"Meraxei",5.647945
7266197,"Chyrubi",5.637065
25602812,"Neutromint",5.637065
6093148,"Shinkiro",5.624996
15213139,"gecseboti",5.624996
17465075,"[dekori]",5.605379
3149395,"richp2k",5.574113
17013392,"femboy feet",5.573117
10917620,"vana",5.567025
30507169,"Saranghae",5.538257
14992372,"escudeiro",5.538257
6511038,"Sambath",5.538257
3115283,"Freak Fantome",5.514883
2539010,"ReusoL",5.509632
10210668,"SakuraSunset",5.509632
21574224,"Zai Chenyao",5.505298
12522447,"1ncert",5.478607
17841979,"NoWifi",5.466733
12000193,"Murzikk",5.430529
8179335,"Micca",5.396552
4304495,"----",5.396552
18414466,"CosmoXR",5.396552
23913323,"werkzu",5.396552
9526124,"tights",5.322866
21177947,"Ben Man56",5.321068
9253600,"Lapoz",5.313214
11388931,"sniperelite",5.313214
4279228,"Hungah",5.313214
7799629,"Galog",5.284605
16716753,"Typeddiamond",5.254615
9412127,"moar",5.240179
1810239,"CrtReXn",5.236021
11584075,"ganjanov",5.231116
5407620,"Tebi",5.228020
6076529,"Chitogod",5.203020
13284882,"Name94",5.186968
1500305,"Neliel",5.185642
7050679,"Sturvos",5.178240
7941423,"chezbananas",5.150646
4497582,"-Wolfy-",5.135597
13517095,"OsuMaster1290",5.117192
7172340,"KiryuMiya",5.111383
10137131,"BlankTap",5.067077
15469516,"doddack",5.060028
1440585,"FreeDom",5.049395
8832359,"GameDragon36",5.048203
16485572,"IternaI",5.043773
25950535,"Mrkotikgg",5.036340
16048250,"CIash of Clans",4.979817
9317883,"Leehai",4.977894
8128670,"Mysamine",4.914769
18374171,"kioxu",4.904224
33163631,"hoax",4.900968
15100415,"pr1mary",4.858470
7249261,"Taldux",4.813468
1266166,"Dsan",4.813468
9756249,"Thorfinn",4.812871
4430263,"Just2Gud",4.807426
6069002,"Ush",4.790196
26025472,"Shinitaii",4.789665
8252592,"Ragezeus",4.714173
8975836,"Snowy LP",4.601911
12790250,"dokitori",4.594648
16772736,"Divava",4.571925
16640072,"Lysitea",4.568905
6225096,"Seamie",4.568905
18207356,"-lexi",4.540516
10224047,"Emerald Ages",4.536766
11865009,"Akiyama-Mizuki",4.524519
11285958,"Biroche",4.521443
10829419,"shion",4.497889
14476231,"Akume-",4.455774
15651450,"soapings1",4.451133
6358249,"MeNamJon",4.451133
3256299,"Epiphany",4.451133
19911567,"slepingcookiegi",4.451133
19154954,"Dice",4.451133
18340710,"stennu",4.451133
17597862,"Guyan",4.430821
2312106,"GSBlank",4.428636
7731995,"its going up",4.427930
2199427,"MioMilo",4.419216
13705417,"GET LOVED",4.413626
2742030,"Kuronora",4.412718
2787415,"MrPotato",4.404843
8734825,"mashed potatoes",4.383605
13652059,"MietteDePain_",4.359013
12040280,"Xyloz",4.359013
16669841,"amni sd",4.343445
8847379,"snk",4.291122
7079078,"bean juice",4.291122
6292234,"Sharqosity",4.291122
20840121,"francisqueso",4.290033
11324949,"_kioshi",4.286403
10909049,"Crestive",4.280721
3272902,"juliancala",4.266377
11132582,"mellowskies",4.266377
12296128,"junamat",4.255891
12566632,"OmegaOrigins",4.246424
9327337,"iToxicShadow",4.238761
10909373,"vetoed",4.169678
20705496,"WolfBoi",4.147231
30043630,"Marrelia",4.136614
13721982,"Keep Grinding",4.136614
712923,"Jaysin",4.136614
15401678,"Pugangsteris",4.136614
13166433,"jaren damian",4.136614
22213961,"AnteGxLegend",4.136614
21179733,"Kury83",4.136614
15431748,"hidensryz",4.136614
29734709,"FireMeatloaf",4.129252
114017,"KRZY",4.063216
10699801,"bencyphyr",4.051546
5621203,"Nit",4.008415
12064024,"E3kun",3.968069
10817550,"Toma 2",3.967333
12249104,"Myonpaku",3.954570
25306176,"owoMaxx",3.918877
10903375,"Germany",3.915163
7696512,"Hoaq",3.915163
10229925,"enji",3.908471
10821032,"That6Digit",3.908471
21709356,"duke",3.904750
6726331,"[-Lockon-]",3.904482
3609581,"jaswon",3.904482
9474976,"honbae",3.899987
6567297,"lowskilluser",3.898072
4230827,"theez",3.884006
3929529,"mniminwoo",3.884006
10738766,"TOCTEP",3.869012
12450422,"Riquiria",3.853943
7858823,"DoIon",3.830084
15888502,"ph1x",3.803115
16552216,"Dacoma",3.803115
5319959,"Master Oogway",3.777184
3360947,"_WinRAWR",3.735291
16006269,"Neatral",3.735291
15769572,"Dae",3.733543
9350560,"LynVA",3.729410
4100604,"Area",3.728676
17779288,"SoStari",3.728676
15169131,"Selaph",3.728676
11854343,"shoyeu",3.728676
2197482,"Twintail",3.728676
13421286,"mmr demon 2017",3.685501
20328948,"tayko",3.684773
18150572,"Mr Wang",3.670020
16323116,"slim shady",3.649205
18593653,"ming_en",3.647479
8824226,"FooTShOoT",3.636811
11308471,"Asriel",3.636811
12783604,"Nyuh",3.636811
11843685,"hifu",3.636811
14252935,"astrin",3.630404
4601608,"Sparkxei",3.608007
13206785,"Antaanar",3.584055
5434931,"Entarkanio",3.582332
12086452,"Tile",3.580497
10997010,"TEQUILA BABY",3.578730
7361815,"cavoeboy",3.558949
2538695,"umii",3.555314
10853073,"Puyui",3.555314
11361145,"bwa",3.555314
12033812,"Loganoss",3.555314
14071070,"[Reflection]",3.555314
3946607,"Zigzagoon",3.555314
12407531,"D4rgZ",3.555314
16522589,"Teppi Fangirl",3.555314
16383481,"wack",3.555314
12015003,"zfire",3.532854
1818573,"Anroyz",3.532406
6596066,"Ice Angel",3.513785
21049273,"dorimeha",3.513785
14147492,"Kueelizzz",3.513785
17561841,"Ayanopon",3.513785
20861921,"zmecha",3.484773
15263047,"Nitrine",3.439877
10940007,"Ceiza",3.425768
8215374,"yumenoshima",3.414445
3493804,"Eirra",3.386013
11106929,"Wispy",3.381417
10830974,"Dlanor A Knox",3.371621
4277702,"Mystia",3.353752
11921232,"Uchinaga Aeri",3.320175
6046526,"IcyBoat",3.300678
3853840,"LaBron Jayms",3.299407
17962280,"linkay",3.287696
8071686,"Albanian Man",3.261669
9632648,"soft kitten",3.248393
6088976,"Tzero",3.211068
6415103,"Senetix",3.211068
6145000,"Kehest",3.211068
14398471,"Rhetoric",3.211068
15167613,"Nyco",3.211068
12096642,"MissOne",3.211068
19108592,"perhap",3.211068
11380644,"sephy",3.210950
11245184,"-Atour-",3.145521
6136994,"Winfly",3.143503
13218204,"Polle",3.134835
21695905,"sorinica",3.129404
9583048,"Koide",3.128590
8641416,"Big Z",3.124888
11070577,"FAW",3.112743
7910282,"ddm",3.112743
7306698,"1103",3.093708
14140875,"OldBread",3.093708
8208289,"conradmittn",3.086163
20336659,"Luuon",3.063257
10316438,"Donut_fgc",3.060924
11922986,"sriracha rice",3.044655
11989198,"Lotus",3.044655
12213656,"Superjonny64",3.044655
23532205,"-kyaru",3.044655
16178777,"enzoliu",3.044655
9155310,"SVEI",3.044655
14252355,"Okayu",3.037291
10998824,"Twi Telescopium",3.030676
17621655,"AluPotat",3.030676
16258642,"Code-Antithese",3.006138
4628473,"tones",3.005457
11236555,"ordinary",2.996332
4796794,"Vento",2.982411
14457670,"Rimbe",2.982411
10886314,"Snorlax",2.980385
18279125,"Remurii",2.980385
14449630,"swankitydankity",2.964517
13378004,"Karameru",2.950635
11568732,"Eat Natto",2.950635
18657692,"RaviNurul",2.950635
7502434,"Mozzarella",2.950635
18841145,"Lancelott",2.950635
14695064,"Loom",2.941285
16750823,"spray-",2.933019
1429071,"LolForest",2.933019
19803457,"megagengar71",2.933019
8379270,"Reddd",2.933019
14948456,"AziimaN",2.933019
17789059,"ExspyredMilk",2.933019
26342680,"love katagiri",2.933019
8975823,"solid12398",2.917387
26776016,"lol-ok",2.917387
2694475,"kyle",2.917387
4911870,"[SHK]Shamiko",2.917387
15483026,"JLC314",2.917387
24745181,"jeffreybot",2.917387
34673818,"XeoS1T43",2.917387
2562987,"azr8",2.880732
10754758,"Crazy_RU",2.872570
15011165,"[ATOC]",2.870959
14679885,"ItzArtic",2.870959
11271502,"CRACK FIEND",2.855637
17496335,"Saruei",2.855637
15226762,"madeinkr",2.855637
10038930,"Kucheryavyy",2.855637
13709281,"Paracat",2.841887
3619583,"Blendra",2.826659
5449433,"Ui chan",2.825222
8006029,"realshin",2.825222
6177006,"Nightsky",2.825222
629717,"GGBY",2.825222
13962152,"creator",2.813720
14278738,"Cheezeisgone",2.810128
4673649,"LUNAISTABBY",2.807936
7427847,"Fruril",2.806753
6831210,"Burtpi",2.765297
18112324,"riwoto",2.760232
8364754,"waste-",2.753815
8752034,"AMR17",2.752332
1073575,"Rekens",2.750502
9363570,"kan58dan",2.750502
14255332,"gwk",2.750502
7737438,"Veron",2.706559
11053358,"Garage du Lac",2.706559
23613892,"Foufo",2.706559
12886328,"ingain",2.692057
3288107,"zuchima",2.673098
4227431,"xaxreid",2.673098
7088349,"Kondou-Shinichi",2.648983
9377901,"REFANTAZIO",2.624372
12988448,"Blad_D",2.607158
8485861,"dogeosu",2.607158
5559643,"Murakoi",2.607158
17022896,"-NyX",2.607158
20778568,"Useless Can",2.607158
17847877,"Yukixo",2.606551
13588932,"pii",2.599869
9906834,"Yinchiko",2.599869
11692680,"lolowyo",2.599869
6619303,"Cracento",2.592548
23756902,"Mirayy",2.592548
9836316,"-Danon",2.589855
12789853,"RiceShower",2.589275
14338955,"anjroo",2.580206
10906834,"aquaDOR_",2.564751
6303818,"vain",2.563963
11371245,"aahoff",2.556780
21527894,"SmallPeen",2.496462
20885646,"everennae",2.496462
7316639,"Metridium",2.483008
4915980,"valera456",2.483008
16339964,"ToonlmaoXD",2.483008
6411190,"Ntikakis",2.483008
34867437,"paundze",2.483008
14175052,"AdrianMaster",2.476066
9904093,"J1x",2.461190
7236909,"Forse",2.447178
5371497,"Alumetri",2.447178
8631281,"TECAK",2.447178
14434221,"littleguy397658",2.416737
8537228,"marushh",2.416737
17086658,"Fmi",2.416621
5400349,"Netsuz",2.405621
10360109,"neymar",2.403680
15670629,"Arab cat",2.403680
11662013,"Kakoto",2.403680
15021398,"Neuro sama",2.403680
13236584,"-Jalter",2.403680
12274488,"ebn5",2.403680
27548574,"monsdoom2",2.403680
19579091,"HDD",2.403680
6541404,"Aus",2.403680
27532356,"SF29",2.403680
15984185,"niki612",2.403680
23112721,"this is so sad",2.403680
16358749,"HiHallo124",2.403680
17062924,"HuyChann",2.403680
30220752,"aeros",2.403680
22771682,"cristo153",2.403680
17002199,"yashaaa",2.403680
14715031,"Lithian",2.403680
11710853,"Neuling1842",2.403680
32000922,"M13er",2.403680
31953238,"denicdddddddd",2.403680
8217695,"bunnings snag",2.403680
12350960,"xractiv",2.392346
8147403,"Knalli",2.365501
4346274,"Vitya1437",2.353599
6716499,"ShaneLiang",2.352102
8005579,"iRedi",2.352102
26249841,"Wqlfing",2.352102
13919811,"pelsta",2.352102
4282963,"vitoco",2.338961
24717776,"HAWAzin",2.320149
6808620,"Sowisty",2.290683
11996187,"Kagu_",2.275998
11170841,"-Wum-",2.275998
6033065,"MadLad",2.236130
10772373,"Shio",2.227582
19013217,"Armada",2.215469
15100005,"-Whitedog-",2.215469
10115494,"NeoUser",2.215469
10350809,"iamanewb",2.202492
10359706,"rezendeevil",2.178476
4787223,"queue",2.178476
19975504,"a7na",2.178476
20512411,"micqaal",2.166557
13672885,"Smaragt",2.154458
23372701,"xQwake",2.120714
18783838,"RED40",2.097611
15478142,"nrbi",2.097611
7645948,"Nyang",2.097611
7864787,"LordKirb",2.097611
11653711,"1Max",2.097611
13300963,"KpoJ1_MoHctp",2.097611
14362480,"Shutterstock",2.097611
10903878,"Sunda3",2.097611
19034045,"emrepkrr",2.097611
11794209,"POMAH",2.096286
948713,"Reimu-Desu",2.074739
4029000,"sonix",2.074739
9047729,"Spev",2.070308
11655886,"Basensorex",2.063388
20037221,"Fump",2.063388
10343292,"mint breeze",2.063388
31444348,"InkLyned",2.063388
24879119,"LittleFede",2.063388
18431006,"12Lizak",2.063388
2127620,"SakiMint",2.063388
6162099,"Yeel",2.063388
16420404,"Helfy0",2.052094
11759640,"kontener",2.052094
15247939,"fisskill",2.052094
6094894,"Snakeq",2.052094
13858963,"_Chonker",2.051244
12482926,"zoomiee",2.042011
14094599,"Vlad",2.039315
3215487,"Yellow-",2.039315
9574453,"Seol",2.039315
17817105,"PUCHUM",2.039315
12717144,"sakucherry",2.007478
14880483,"robotonic",2.007478
5425046,"Vespirit",2.007252
5570115,"Chubery",1.985502
10648025,"Testeron",1.964657
12130906,"[ Master ]",1.963745
4448118,"Koba",1.922146
9256771,"gilraen",1.899765
12553985,"BusinessGoose05",1.899765
11403899,"SanyaVsunya",1.899765
959763,"Flask",1.889286
22329551,"HYUNG JOO",1.878861
10335625,"LogiDASH",1.878861
15660357,"mats on osu-",1.878861
9125830,"Chakrami",1.878861
35798411,"oyuii5460",1.846522
13080423,"seki",1.808461
6761714,"Harpy",1.787337
14290988,"Banner",1.787337
11659029,"Destros",1.787337
4360718,"shineroo",1.777420
11409111,"giulio",1.777420
9805331,"-Noel-",1.767552
4745025,"Luminance",1.767552
19236903,"Santa69",1.767552
15714890,"[Ivy]",1.767552
10626955,"hidden on osu",1.767552
6360447,"jop",1.767552
6585939,"KOCT9H",1.757733
7338010,"nyrino",1.754456
15504921,"reptier",1.714414
14963905,"Read Horimiya",1.709370
9924464,"Sordruther",1.709370
10676573,"Birchman",1.709370
8682827,"haha silly car",1.709370
10598476,"Philly Cheese",1.709370
6603836,"tpa_",1.687488
6275784,"Slato",1.687488
30453456,"Doctor Sylveon",1.687488
1355695,"z980838928",1.671540
26027222,"Misono MikaXD",1.662904
14102544,"Eugoon",1.654681
7673411,"cove",1.654538
29019225,"skuth",1.654538
11790672,"zados",1.631884
12609022,"Sdot",1.625305
11005307,"sangoose",1.625305
17896085,"RiceballUwU",1.625305
9342760,"TheSVONOX",1.613604
9906300,"Snuce",1.607132
12816196,"Ruby_xy",1.607132
11506555,"suenzy",1.607132
15113620,"lilrocky",1.607132
11990235,"Duatoxy",1.607132
33003183,"asphyxiate",1.607132
28723623,"AgisLari",1.607132
29375561,"Whyok",1.607132
3681024,"Potatorz",1.607132
8157498,"lewkiss_",1.607132
12133987,"jayson92",1.607132
11652827,"jixxi",1.562486
11955716,"ArmaniDilbo",1.562486
13676120,"Etfard",1.562486
24708254,"sh_TORTIK",1.550299
6404583,"PLOXARU",1.547055
13944382,"LN-Larks",1.536717
2909663,"MarthXT",1.534234
15139283,"Sakinom",1.518943
14452737,"riveren",1.518943
4369636,"Hiagg",1.518943
19534859,"tomada99",1.518943
22276910,"reviy",1.518943
